geoid,county,st,pct_travel_60_min,pct_bach_higher,pct_masters_higher,med_hh_inc
0500000US38087,Slope County,North Dakota,4.797,25.670,4.023,55000
0500000US38089,Stark County,North Dakota,6.336,24.298,6.778,72099
0500000US38091,Steele County,North Dakota,7.166,19.687,3.338,55833
0500000US38093,Stutsman County,North Dakota,2.122,23.633,4.303,52359
0500000US38095,Towner County,North Dakota,3.341,17.708,3.517,56625
0500000US38097,Traill County,North Dakota,5.234,26.441,6.917,54960
0500000US38099,Walsh County,North Dakota,4.695,17.162,4.294,49411
0500000US38101,Ward County,North Dakota,6.681,25.818,6.650,61393
0500000US38103,Wells County,North Dakota,4.059,19.828,4.265,48098
0500000US38105,Williams County,North Dakota,7.452,20.965,5.723,88013
0500000US39001,Adams County,Ohio,20.050,10.515,4.117,35560
0500000US39003,Allen County,Ohio,4.184,17.356,7.244,44103
0500000US39005,Ashland County,Ohio,9.054,20.396,7.298,48003
0500000US39007,Ashtabula County,Ohio,9.146,13.311,4.383,40544
0500000US39009,Athens County,Ohio,6.152,29.148,15.272,33872
0500000US39011,Auglaize County,Ohio,3.464,17.452,5.822,54274
0500000US39013,Belmont County,Ohio,6.327,15.088,5.708,43833
0500000US39015,Brown County,Ohio,20.029,12.102,4.070,45568
0500000US39017,Butler County,Ohio,4.185,28.405,10.025,57540
0500000US39019,Carroll County,Ohio,9.512,11.357,4.695,47075
0500000US39021,Champaign County,Ohio,7.924,15.536,4.813,50974
0500000US39023,Clark County,Ohio,4.965,18.059,6.577,43625
0500000US39025,Clermont County,Ohio,5.636,27.097,8.832,60805
0500000US39027,Clinton County,Ohio,10.759,15.819,5.494,46787
0500000US39029,Columbiana County,Ohio,7.017,13.908,4.427,44497
0500000US39031,Coshocton County,Ohio,7.117,12.147,3.624,41701
0500000US39033,Crawford County,Ohio,5.446,12.620,4.185,40795
0500000US39035,Cuyahoga County,Ohio,4.395,30.511,12.542,44190
0500000US39037,Darke County,Ohio,5.458,12.327,4.673,44632
0500000US39039,Defiance County,Ohio,4.405,16.696,5.617,50663
0500000US39041,Delaware County,Ohio,4.138,51.827,18.575,91955
0500000US39043,Erie County,Ohio,5.674,21.249,7.841,48011
0500000US39045,Fairfield County,Ohio,7.883,25.978,8.482,60567
0500000US39047,Fayette County,Ohio,8.209,14.052,3.672,40503
0500000US39049,Franklin County,Ohio,2.757,37.567,13.749,52341
0500000US39051,Fulton County,Ohio,4.699,17.219,5.743,55120
0500000US39053,Gallia County,Ohio,11.595,15.112,6.695,37319
0500000US39055,Geauga County,Ohio,8.228,37.000,13.207,72430
0500000US39057,Greene County,Ohio,3.790,37.142,17.698,60113
0500000US39059,Guernsey County,Ohio,7.534,13.462,4.944,40930
0500000US39061,Hamilton County,Ohio,3.403,34.974,13.513,49013
0500000US39063,Hancock County,Ohio,3.217,25.809,9.642,50895
0500000US39065,Hardin County,Ohio,5.489,13.518,6.366,42703
0500000US39067,Harrison County,Ohio,9.548,8.646,3.209,43173
0500000US39069,Henry County,Ohio,4.834,16.081,5.872,53835
0500000US39071,Highland County,Ohio,15.435,12.126,4.584,39858
0500000US39073,Hocking County,Ohio,19.154,15.061,4.920,42170
0500000US39075,Holmes County,Ohio,7.143,7.769,2.511,51996
0500000US39077,Huron County,Ohio,5.536,13.087,4.507,48745
0500000US39079,Jackson County,Ohio,9.876,17.181,6.308,39460
0500000US39081,Jefferson County,Ohio,8.819,15.113,5.555,41942
0500000US39083,Knox County,Ohio,12.360,21.845,7.248,48533
0500000US39085,Lake County,Ohio,3.224,26.271,8.970,58029
0500000US39087,Lawrence County,Ohio,5.602,14.656,5.319,42874
0500000US39089,Licking County,Ohio,5.925,22.831,7.947,56549
0500000US39091,Logan County,Ohio,6.176,15.693,5.456,49783
0500000US39093,Lorain County,Ohio,4.574,22.809,8.560,52457
0500000US39095,Lucas County,Ohio,3.800,24.230,9.520,41777
0500000US39097,Madison County,Ohio,4.534,17.054,4.856,57406
0500000US39099,Mahoning County,Ohio,5.551,22.182,7.933,41375
0500000US39101,Marion County,Ohio,7.285,12.365,4.896,42966
0500000US39103,Medina County,Ohio,6.617,30.775,9.905,66952
0500000US39105,Meigs County,Ohio,10.223,12.881,4.552,37813
0500000US39107,Mercer County,Ohio,2.909,15.747,5.847,53099
0500000US39109,Miami County,Ohio,3.744,20.587,7.270,51569
0500000US39111,Monroe County,Ohio,17.733,9.864,3.173,41528
0500000US39113,Montgomery County,Ohio,4.207,25.718,10.406,43829
0500000US39115,Morgan County,Ohio,14.349,11.122,3.943,37067
0500000US39117,Morrow County,Ohio,8.496,13.878,4.934,51993
0500000US39119,Muskingum County,Ohio,8.674,15.053,5.215,41130
0500000US39121,Noble County,Ohio,8.225,9.281,3.557,41708
0500000US39123,Ottawa County,Ohio,6.437,21.679,8.027,53914
0500000US39125,Paulding County,Ohio,3.992,12.728,4.304,45550
0500000US39127,Perry County,Ohio,17.574,10.983,3.997,42017
0500000US39129,Pickaway County,Ohio,6.179,17.101,5.924,57439
0500000US39131,Pike County,Ohio,10.018,11.827,4.690,40283
0500000US39133,Portage County,Ohio,5.357,26.042,9.876,52552
0500000US39135,Preble County,Ohio,6.935,11.769,3.660,47818
0500000US39137,Putnam County,Ohio,3.542,19.403,7.497,60524
0500000US39139,Richland County,Ohio,6.681,15.661,5.164,41877
0500000US39141,Ross County,Ohio,11.583,14.692,5.395,43345
0500000US39143,Sandusky County,Ohio,3.787,14.514,4.820,47209
0500000US39145,Scioto County,Ohio,8.695,14.390,5.812,35903
0500000US39147,Seneca County,Ohio,3.724,14.225,4.795,45444
0500000US39149,Shelby County,Ohio,3.344,16.336,6.595,54550
0500000US39151,Stark County,Ohio,4.558,21.896,7.505,47137
0500000US39153,Summit County,Ohio,4.576,30.347,10.952,50765
0500000US39155,Trumbull County,Ohio,6.004,17.316,5.228,43073
0500000US39157,Tuscarawas County,Ohio,4.659,14.426,4.542,45310
0500000US39159,Union County,Ohio,4.568,26.250,8.307,67382
0500000US39161,Van Wert County,Ohio,3.575,15.658,6.226,48060
0500000US39163,Vinton County,Ohio,13.346,9.145,3.352,40680
0500000US39165,Warren County,Ohio,3.809,39.592,14.548,74379
0500000US39167,Washington County,Ohio,5.374,17.546,5.745,43509
0500000US39169,Wayne County,Ohio,4.415,21.192,7.921,50383
0500000US39171,Williams County,Ohio,3.991,13.875,4.607,42492
0500000US39173,Wood County,Ohio,3.301,31.116,13.072,53577
0500000US39175,Wyandot County,Ohio,5.377,14.125,4.447,47555
0500000US40001,Adair County,Oklahoma,7.118,13.768,3.782,33404
0500000US40003,Alfalfa County,Oklahoma,2.457,20.153,5.433,50156
0500000US40005,Atoka County,Oklahoma,10.371,13.969,4.336,36661
0500000US40007,Beaver County,Oklahoma,6.626,20.141,5.569,52090
0500000US40009,Beckham County,Oklahoma,8.263,17.573,6.006,48601
0500000US40011,Blaine County,Oklahoma,4.658,16.281,4.081,41972
0500000US40013,Bryan County,Oklahoma,5.939,21.484,8.014,38847
0500000US40015,Caddo County,Oklahoma,7.574,15.808,4.468,40674
0500000US40017,Canadian County,Oklahoma,3.696,25.536,6.924,64505
0500000US40019,Carter County,Oklahoma,4.709,18.761,6.252,44531
0500000US40021,Cherokee County,Oklahoma,8.055,24.406,9.483,38694
0500000US40023,Choctaw County,Oklahoma,6.733,13.208,3.849,30617
0500000US40025,Cimarron County,Oklahoma,9.265,19.094,3.746,46680
0500000US40027,Cleveland County,Oklahoma,4.125,31.044,12.022,56452
0500000US40029,Coal County,Oklahoma,9.758,14.777,5.387,38243
0500000US40031,Comanche County,Oklahoma,2.340,20.811,6.724,46241
0500000US40033,Cotton County,Oklahoma,3.780,15.394,3.437,46361
0500000US40035,Craig County,Oklahoma,7.099,13.909,4.009,38876
0500000US40037,Creek County,Oklahoma,4.777,14.981,4.516,45016
0500000US40039,Custer County,Oklahoma,8.017,26.872,8.606,46125
0500000US40041,Delaware County,Oklahoma,10.407,16.791,5.159,37942
0500000US40043,Dewey County,Oklahoma,12.283,21.819,4.210,50904
0500000US40045,Ellis County,Oklahoma,6.729,21.955,6.159,50855
0500000US40047,Garfield County,Oklahoma,3.824,21.690,7.206,48238
0500000US40049,Garvin County,Oklahoma,9.250,15.213,5.131,40524
0500000US40051,Grady County,Oklahoma,6.867,17.583,4.900,52279
0500000US40053,Grant County,Oklahoma,4.267,23.548,5.617,50250
0500000US40055,Greer County,Oklahoma,10.295,13.108,3.133,40125
0500000US40057,Harmon County,Oklahoma,3.728,22.769,7.282,31250
0500000US40059,Harper County,Oklahoma,3.662,20.747,7.544,48359
0500000US40061,Haskell County,Oklahoma,10.075,11.498,2.829,35252
0500000US40063,Hughes County,Oklahoma,8.804,12.177,3.962,35563
0500000US40065,Jackson County,Oklahoma,4.050,19.678,6.894,41560
0500000US40067,Jefferson County,Oklahoma,10.719,11.691,3.201,33449
0500000US40069,Johnston County,Oklahoma,7.644,16.062,5.903,38776
0500000US40071,Kay County,Oklahoma,4.441,18.431,5.428,42134
0500000US40073,Kingfisher County,Oklahoma,8.255,19.710,6.103,60034
0500000US40075,Kiowa County,Oklahoma,5.721,18.750,5.556,39909
0500000US40077,Latimer County,Oklahoma,7.390,13.990,5.590,39205
0500000US40079,Le Flore County,Oklahoma,4.951,13.835,5.358,36490
0500000US40081,Lincoln County,Oklahoma,12.253,13.401,4.334,45149
0500000US40083,Logan County,Oklahoma,5.694,26.055,8.380,55299
0500000US40085,Love County,Oklahoma,5.228,14.172,3.938,44549
0500000US40087,McClain County,Oklahoma,7.862,22.430,5.787,56088
0500000US40089,McCurtain County,Oklahoma,6.716,13.404,4.184,32324
0500000US40091,McIntosh County,Oklahoma,10.626,13.784,4.542,36011
0500000US40093,Major County,Oklahoma,7.181,16.683,4.008,51571
0500000US40095,Marshall County,Oklahoma,5.873,13.413,5.097,40475
0500000US40097,Mayes County,Oklahoma,7.079,16.298,4.950,42071
0500000US40099,Murray County,Oklahoma,6.377,20.182,6.923,47077
0500000US40101,Muskogee County,Oklahoma,5.968,18.447,5.206,39984
0500000US40103,Noble County,Oklahoma,7.640,22.721,5.648,48285
0500000US40105,Nowata County,Oklahoma,9.217,13.766,3.777,39875
0500000US40107,Okfuskee County,Oklahoma,15.712,12.142,4.470,36216
0500000US40109,Oklahoma County,Oklahoma,2.644,30.582,10.810,47437
0500000US40111,Okmulgee County,Oklahoma,11.629,15.223,4.625,38843
0500000US40113,Osage County,Oklahoma,6.131,16.127,4.926,45443
0500000US40115,Ottawa County,Oklahoma,3.717,13.659,4.649,36347
0500000US40117,Pawnee County,Oklahoma,9.245,16.496,4.613,45765
0500000US40119,Payne County,Oklahoma,5.246,36.914,15.857,37667
0500000US40121,Pittsburg County,Oklahoma,5.137,16.188,5.352,42576
0500000US40123,Pontotoc County,Oklahoma,4.048,27.058,10.373,43261
0500000US40125,Pottawatomie County,Oklahoma,6.490,18.056,5.400,44688
0500000US40127,Pushmataha County,Oklahoma,13.035,13.203,4.779,32445
0500000US40129,Roger Mills County,Oklahoma,9.181,20.429,5.575,50739
0500000US40131,Rogers County,Oklahoma,3.852,23.357,6.542,58139
0500000US40133,Seminole County,Oklahoma,8.421,13.731,4.863,36068
0500000US40135,Sequoyah County,Oklahoma,6.817,13.494,4.056,35736
0500000US40137,Stephens County,Oklahoma,5.814,17.312,4.537,43781
0500000US40139,Texas County,Oklahoma,6.096,19.066,4.140,50242
0500000US40141,Tillman County,Oklahoma,7.506,16.740,4.859,37759
0500000US40143,Tulsa County,Oklahoma,2.560,30.359,9.697,49759
0500000US40145,Wagoner County,Oklahoma,4.534,21.790,5.584,55715
0500000US40147,Washington County,Oklahoma,3.686,26.924,8.390,50023
0500000US40149,Washita County,Oklahoma,6.913,19.969,4.941,49632
0500000US40151,Woods County,Oklahoma,5.099,27.160,10.213,55315
0500000US40153,Woodward County,Oklahoma,6.068,18.132,6.225,55300
0500000US41001,Baker County,Oregon,4.131,20.570,7.494,41098
0500000US41003,Benton County,Oregon,4.974,52.793,23.831,49802
0500000US41005,Clackamas County,Oregon,7.433,33.051,11.554,65965
0500000US41007,Clatsop County,Oregon,4.672,23.586,8.979,46408
0500000US41009,Columbia County,Oregon,15.226,18.215,5.825,53179
0500000US41011,Coos County,Oregon,5.356,18.326,6.888,38605
0500000US41013,Crook County,Oregon,4.281,15.470,4.926,37106
0500000US41015,Curry County,Oregon,1.223,23.494,8.800,40884
0500000US41017,Deschutes County,Oregon,3.177,32.563,11.869,51223
0500000US41019,Douglas County,Oregon,6.093,15.706,5.639,41312
0500000US41021,Gilliam County,Oregon,0.994,16.050,5.769,44293
0500000US41023,Grant County,Oregon,8.152,19.062,8.286,38046
0500000US41025,Harney County,Oregon,5.276,17.006,7.233,37580
0500000US41027,Hood River County,Oregon,3.267,31.742,10.699,55827
0500000US41029,Jackson County,Oregon,3.291,25.601,9.741,44028
0500000US41031,Jefferson County,Oregon,3.687,15.965,4.672,46366
0500000US41033,Josephine County,Oregon,4.521,16.744,6.427,37665
0500000US41035,Klamath County,Oregon,4.060,19.747,7.126,40336
0500000US41037,Lake County,Oregon,5.768,17.712,5.609,32369
0500000US41039,Lane County,Oregon,4.238,28.400,11.209,44103
0500000US41041,Lincoln County,Oregon,5.730,23.698,9.660,42101
0500000US41043,Linn County,Oregon,5.733,17.313,5.288,45644
0500000US41045,Malheur County,Oregon,4.216,13.794,4.379,35418
0500000US41047,Marion County,Oregon,6.630,22.044,7.566,48432
0500000US41049,Morrow County,Oregon,3.649,10.534,2.669,50918
0500000US41051,Multnomah County,Oregon,6.539,41.339,16.283,54102
0500000US41053,Polk County,Oregon,7.194,29.435,11.353,52821
0500000US41055,Sherman County,Oregon,7.229,17.275,4.566,38362
0500000US41057,Tillamook County,Oregon,6.528,21.028,7.596,42581
0500000US41059,Umatilla County,Oregon,3.061,16.321,6.228,48101
0500000US41061,Union County,Oregon,4.108,23.160,7.950,43822
0500000US41063,Wallowa County,Oregon,8.101,24.308,10.364,40581
0500000US41065,Wasco County,Oregon,3.165,18.675,6.992,43422
0500000US41067,Washington County,Oregon,5.980,40.732,14.659,66754
0500000US41069,Wheeler County,Oregon,7.371,15.441,4.723,33487
0500000US41071,Yamhill County,Oregon,8.345,23.231,8.283,53423
0500000US42001,Adams County,Pennsylvania,10.374,21.656,9.104,60356
0500000US42003,Allegheny County,Pennsylvania,6.798,37.757,15.696,53040
0500000US42005,Armstrong County,Pennsylvania,11.779,14.968,4.445,44942
0500000US42007,Beaver County,Pennsylvania,6.472,22.830,7.501,50581
0500000US42009,Bedford County,Pennsylvania,9.489,13.466,4.922,45930
0500000US42011,Berks County,Pennsylvania,7.539,23.170,8.021,55936
0500000US42013,Blair County,Pennsylvania,3.479,19.555,6.413,43981
0500000US42015,Bradford County,Pennsylvania,6.153,17.631,5.967,48987
0500000US42017,Bucks County,Pennsylvania,12.208,37.418,14.652,77568
0500000US42019,Butler County,Pennsylvania,7.590,32.307,11.230,60934
0500000US42021,Cambria County,Pennsylvania,6.284,19.060,7.013,42107
0500000US42023,Cameron County,Pennsylvania,6.909,15.715,4.024,39897
0500000US42025,Carbon County,Pennsylvania,12.262,15.459,5.821,49973
0500000US42027,Centre County,Pennsylvania,3.761,41.391,19.704,52186
0500000US42029,Chester County,Pennsylvania,9.783,49.138,19.814,85976
0500000US42031,Clarion County,Pennsylvania,6.324,20.114,7.784,42536
0500000US42033,Clearfield County,Pennsylvania,8.086,13.222,4.005,42257
0500000US42035,Clinton County,Pennsylvania,5.478,16.920,5.611,45078
0500000US42037,Columbia County,Pennsylvania,4.745,21.081,7.851,45374
0500000US42039,Crawford County,Pennsylvania,6.350,19.752,7.337,44579
0500000US42041,Cumberland County,Pennsylvania,3.933,32.734,12.449,61820
0500000US42043,Dauphin County,Pennsylvania,4.389,28.399,10.844,53754
0500000US42045,Delaware County,Pennsylvania,8.284,36.050,14.991,65123
0500000US42047,Elk County,Pennsylvania,3.581,16.799,5.178,46671
0500000US42049,Erie County,Pennsylvania,2.890,26.074,9.127,45971
0500000US42051,Fayette County,Pennsylvania,9.622,14.231,4.553,39636
0500000US42053,Forest County,Pennsylvania,6.991,8.505,2.814,35533
0500000US42055,Franklin County,Pennsylvania,6.917,19.026,7.023,53916
0500000US42057,Fulton County,Pennsylvania,13.946,13.118,5.090,48311
0500000US42059,Greene County,Pennsylvania,8.449,17.680,6.085,46661
0500000US42061,Huntingdon County,Pennsylvania,12.129,14.256,5.128,44396
0500000US42063,Indiana County,Pennsylvania,6.676,22.600,9.104,45195
0500000US42065,Jefferson County,Pennsylvania,7.384,14.619,4.968,42903
0500000US42067,Juniata County,Pennsylvania,15.212,13.126,5.122,47398
0500000US42069,Lackawanna County,Pennsylvania,4.072,25.890,9.588,46271
0500000US42071,Lancaster County,Pennsylvania,5.666,25.228,8.838,57721
0500000US42073,Lawrence County,Pennsylvania,6.297,19.667,6.507,44571
0500000US42075,Lebanon County,Pennsylvania,5.672,19.633,7.630,55499
0500000US42077,Lehigh County,Pennsylvania,8.132,28.470,11.186,56117
0500000US42079,Luzerne County,Pennsylvania,5.279,21.383,8.041,45897
0500000US42081,Lycoming County,Pennsylvania,4.741,20.405,7.416,47313
0500000US42083,McKean County,Pennsylvania,4.599,16.683,6.636,43965
0500000US42085,Mercer County,Pennsylvania,4.770,21.509,7.586,44156
0500000US42087,Mifflin County,Pennsylvania,8.304,11.624,3.455,41288
0500000US42089,Monroe County,Pennsylvania,23.215,23.037,8.174,57365
0500000US42091,Montgomery County,Pennsylvania,9.658,46.875,20.580,80675
0500000US42093,Montour County,Pennsylvania,3.512,28.781,12.885,54648
0500000US42095,Northampton County,Pennsylvania,11.253,27.184,9.968,60972
0500000US42097,Northumberland County,Pennsylvania,6.601,14.642,5.238,42406
0500000US42099,Perry County,Pennsylvania,9.222,15.997,5.390,57177
0500000US42101,Philadelphia County,Pennsylvania,13.771,25.413,10.495,38253
0500000US42103,Pike County,Pennsylvania,29.345,23.739,9.004,60180
0500000US42105,Potter County,Pennsylvania,7.776,15.691,6.528,40654
0500000US42107,Schuylkill County,Pennsylvania,9.644,15.385,5.602,45535
0500000US42109,Snyder County,Pennsylvania,7.206,16.479,6.454,49917
0500000US42111,Somerset County,Pennsylvania,6.782,15.318,5.416,44587
0500000US42113,Sullivan County,Pennsylvania,12.075,16.115,6.320,44189
0500000US42115,Susquehanna County,Pennsylvania,7.939,17.109,6.289,50477
0500000US42117,Tioga County,Pennsylvania,8.259,19.634,7.630,46494
0500000US42119,Union County,Pennsylvania,6.860,20.464,8.176,49803
0500000US42121,Venango County,Pennsylvania,5.552,15.753,5.067,43644
0500000US42123,Warren County,Pennsylvania,5.104,18.078,6.402,44020
