FMID,MarketName,street,city,County,State,zip,longitude,latitude,Organic
1016830,Lafayette County Farmers' Market - Odessa,Mason and Second,Odessa ,Lafayette,Missouri,64076,-93.953488,38.999209,N
1010416,Lafayette Farmers and Artisans Market at the Horse Farm,2913 Johnston Street,Lafayette ,Lafayette,Louisiana,70503,-92.042045,30.204901,Y
1006156,Lafayette Farmers Market,Lafayette Park Plaza at Moraga Road and Mt. Diablo Blvd,Lafayette,Contra Costa,California,94549,-122.118,37.8918,Y
1004526,Lafayette Farmers' Market,355 W South Boulder Rd,Lafayette,Boulder,Colorado,80026,-105.093970,39.987182,Y
1004234,Lafayette Jockey Lot Flea Market,3011 N.W. Evangeline Thwy,Lafayette,Lafayette,Louisiana,70507,-92.0230179,30.2845130,-
1001177,Lafayette's Hub City Farmer's Market,427 Heymann Blvd,Lafayette,Lafayette,Louisiana,70503,-92.0156,30.2036,-
1010305,Lafourche Central Market ,4484 Hwy. 1,Raceland ,Lafourche,Louisiana,70394,-90.571638,29.706899,N
1002576,LaGrange Community Farmers Market,East Spring Street,LaGrange,LaGrange,Indiana,46761,-85.4141,41.644,-
1009633,Laguna Beach Certified Farmers Market,Forest Ave and 3rd,Laguna Beach,Orange,California,,-117.781678,33.544917,Y
1005601,Laguna Hills Certified Farmers' Market,"I-5 & El Toro Road, Laguna Hills Mall",Laguna Hills,Orange,California,92653,-117.704869,33.608951,Y
1003419,laguna niguel CFM,La Paz and Pacific Park,Laguna Niguel,Orange,California,92677,-117.708279,33.568865,Y
1009072,Laguna Vista Farmers Market,1 Golf House Road,Laguna Vista,Cameron,Texas,78578,-97.309153,26.112261,-
1007433,Lake Area Growers Market,7th St. & Maple St.,Brainerd,Crow Wing,Minnesota,56401,-94.1992,46.3547,-
1005088,Lake Arrowhead Farmers Market,"28200 Hwy. 189, Hwys. 189 & 173",Lake Arrowhead,San Bernardino,California,92352,-117.19,34.2494,-
1004167,Lake City Farmers Market,NE 125th Street and 28th Ave NE,Seattle,King,Washington,98125,-122.2976645,47.7192913,Y
1008295,Lake City Farmers Market,111 Henry Street,Lake City,Florence,South Carolina,29560,-79.754055,33.870752,-
1011271,Lake County Farmers' and Flea Market,2101 N. County Road 452,Eustis,Lake,Florida,32726,-81.698967,28.876216,-
1004928,Lake DeSoto Farmers Market,778 NE Lake DeSoto Circle,Lake City,Columbia,Florida,32055,-82.635341,30.192525,-
1009504,Lake Ella Growers' Market,229 Lake Ella Drive,Tallahassee,,Florida,32303,-84.2792,30.4625,-
1012202,Lake Forest Park Farmers Market,17171 Bothell Way NE,Lake Forest Park,King,Washington,98155,-122.280325,47.754018,Y
1002766,Lake Leelanau Farmers Market,116 E Phillips Strees (M-204),Lake Leelanau,Leelanau,Michigan,49653,-85.709329,44.982192,Y
1006660,Lake Mary Farmers' Market,100 N 4th Street,Lake Mary,Seminole,Florida,32746,-81.323783,28.756994,-
1008131,Lake Metroparks Farmpark Farmers' Market,8800 Euclid Chardon Rd,Kirtland ,Lake,Ohio,44094,-81.328375,41.577281,Y
1003058,Lake Mills Farmers Market,Corner of US 69 & 1st Avenue,Lake Mills,Winnebago,Iowa,50450,-93.6021,43.1018,-
1005858,Lake Mills Farmers' Market,100 North Main Street - Commons Park,Lake Mills,Jefferson,Wisconsin,53551,-88.907965,43.074024,-
1009180,Lake Milton Farmers Market ,Lake Milton Waterfront on the Amphitheater Lawn,Lake Milton,,Ohio,44429,-80.9816,41.0929,-
1012785,Lake of the Pines Association Certified Farmers Market,11665 Lakeshore North ,Auburn ,Nevada,California,95602,-121.0664289,39.0406051,-
1000654,Lake of the Pines Farmers Market,Highway 49 at Wolf Road,Grass Valley,Nevada,California,95949,-121.123,38.9853,-
1004182,Lake Orion Farmers' Market,93 S. Anderson,Lake Orion,Oakland,Michigan,48362,-83.23849,42.78292,Y
1003863,Lake Oswego Farmers' Market,200 First Street ,Lake Oswego,Clackamas,Oregon,97034,-122.664716,45.417959,Y
1001696,Lake Placid Farmers Market,17 Algonquin Drive,Lake Placid,Essex,New York,12946,-73.99805,44.29433,Y
1012206,Lake Placid Farmers' Market ,2322 Saranac Avenue,Lake Placid,Essex,New York,12946,-73.988205,44.292310,-
1008608,Lake Saint Louis Farmers and Artists Market,Hwy 40 and Lake Saint Louis Boulevard,O'Fallon ,St. Charles,Missouri,63366,-90.770229,38.805214,-
1010519,Lake Wales Downtown Farmer's Market,Market Square,Lake Wales ,Polk,Florida,33853,-81.588227,27.902152,-
1012097,Lake Wedowee Local Produce,17542 HWY 431,Wedowee,Randolph,Alabama,36278,-85.484529,33.316503,N
1009289,"Lake Worth Farmer's Market, Waterside ",1 South Ocean Blvd. ,Lake Worth,,Florida,33460,-80.0386,26.6147,-
1009489,Lake Zurich Area Farmers Market ,200 S. Rand Rd,Lake Zurich,,Illinois,60047,-88.1092,42.1936,-
1009471,Lakehurst Revitalization Assocciation Farmer's Market ,Lake Horicon,Lakehurst,,New Jersey,08733,-74.3228,40.0087,-
1001627,Lakeland Downtown Farmers Curb Market,200 N. Kentucky Avenue,Lakeland,Polk,Florida,33801,-81.955223,28.045897,Y
1003094,Lakeport Farmers Market,Main St. & 2d,Kelseyville,Lake,California,95451,-122.839,38.9779,-
1006106,Lakes Area Farmers Market,1602 15th street,Spirit Lake,Dickinson,Iowa,51360,-95.1140916,43.4255548,Y
1001229,Lakes Area Farmers Market Cooperative,,detroit lakes,Becker,Minnesota,56501,-95.851604,46.807991,N
1010516,Lakes Park Farmers Market,7300 Gladiolus Drive,Fort Myers,Lee,Florida,33908,-81.878845,26.524790,Y
1003797,Lakes Region Farmers Market,709 Roosevelt Trail,Windham,Cumberland,Maine,04062,-70.4356,43.8314,N
1008508,Lakeshore Farmers Market,7455 Wofford Heights Bvld,Wofford Heights,Kern,California,93285,-118.440444,35.710347,Y
1002021,Lakeside Farmers' Market,1606 lakeside ave.,henrico,Henrico,Virginia,23228,-77.470522,37.614945,Y
1007810,Lakeville Farmers Market,210 Holyoke,Lakeville,Dakota,Minnesota,55044,-93.2429,44.6451,-
1012340,Lakewood Center Farmers' Market,500 Lakewood Blvd,Lakewood ,Los Angeles,California,90712,-118.142220,33.852829,Y
1002521,Lakewood Earth and Food (LEAF) Community Farmers' Market,15425 Detroit,Lakewood,Cuyahoga,Ohio,44107,-81.8042660,41.4845390,Y
1009947,Lakewood Farmers Market,"Detroit Ave., Between Warren and Cook",Lakewood ,Cuyahoga,Ohio,44107,-81.800894,41.484758,N
1011107,Lakewood Farmers Market,9077 W Alameda Ave,Lakewood,Jefferson,Colorado,80226,-105.099496,39.711429,Y
1011193,Lakewood Farmers Market,Chautauqua Ave. & W.Second Street,Lakewood,Chautauqua,New York,14750,-79.3262036,42.1018932,Y
1001079,Lakewood Ranch Farmers Market,Lakewood Ranch on Main Street,Lakewood Ranch,Sarasota,Florida,,-82.43,27.465,-
1002165,Lakview Farmers Market,14 Skyles Lane,Lakeview,Baxter,Arkansas,72642,-92.3814,36.3262,-
1003496,Lamar County Farmers Market,Large Pavilion at Vernon City Park,Vernon,Lamar,Alabama,33592,-88.1059,33.7568,-
1000215,Lamoille Valley Year Round Farmers Artisan Market,River Arts Center,Morrisville,Lamoille,Vermont,05661,-72.5984,44.5617,-
1012642,Lamoni Farmer's Market,610 E Main,Lamoni,Decatur,Iowa,50140,-93.9262744,40.6236762,N
1006369,LaMoure Farmers Market,Highway 13,LaMoure,LaMoure,North Dakota,58458,-98.286373,46.354362,-
1009162,Lampe Park Farmers Market ,1323 Waterloo Rd.,Gardnerville,,Nevada,,-119.753,38.9251,-
1002181,Lan-Oak Park District Farmer's Market,Ridge & Grant Street,Lansing,Cook,Illinois,60438,-87.5338799,41.5645616,-
1017970,Lanark Farmers Market ,240 West Claremont Street,Lanark,Carroll,Illinois,61046,-89.834955,42.104473,-
1012734,Lancaster Central Market,23 North Market Street,Lancaster,Lancaster,Pennsylvania,17603,-76.3064763,40.0383749,Y
1000445,Lancaster County Farmers Market,,Lancaster,Lancaster,South Carolina,29721,-80.7193,34.7212,-
1007082,Lancaster County Farmers Market,2 West Baltimore pike,Landsdowne,Lancaster,Pennsylvania,,-75.4309,40.0453,-
1016889,Lancaster East Side Market,135 N. Lime Street,Lancaster ,Lancaster,Pennsylvania,17602,-76.300673,40.041494,-
1002279,Lancaster Farmers Market,"Fairgrounds, Seven Bridge Road",Lancaster,Worcester,Massachusetts,01523,-71.6583,42.4645,Y
1005166,Lancaster Farmers Market,Corner of Memorial Dr. & Wheeling St.,Lancaster,Fairfield,Ohio,43130,-82.6067,39.7151,-
1004639,Lancaster Farmers'  Market,Centenial Park,Lancaster,Coos,New Hampshire,03584,-71.5706,44.4913,Y
1002513,Lancaster Market,4913 Transit Road,lancaster,Erie,New York,14086,-78.693695,42.876719,Y
1007211,Land O Lakes Farmers Market,Downtown,Land O Lakes,Vilas County,Wisconsin,,-89.2183,46.1618,-
1000111,Lander Valley Farmer's Market,1445 Main Street,Lander,Fremont,Wyoming,82520,-108.745862,42.841176,-
1000112,Lander Valley Farmer's Market, 685 Main Street,Lander,Fremont,Wyoming,82520,-108.7392146,42.8344887,-
1006698,Landis Marketplace,631 East Landis Avenue,Vineland,Cumberland,New Jersey,08360,-75.021991,39.485568,N
1011058,Landmark Greenwood Village Fresh Market,,Denver,Denver,Colorado,,-104.899871,39.617518,Y
1005352,Lane County Farmers Holiday Market,796 W 13th Ave,Eugene,Lane,Oregon,97401,-123.104448,44.043914,Y
1009803,Lane County Farmers Market,8th Ave & Oak St.,Eugene ,Lane,Oregon,97401,-123.091540,44.050826,Y
1006399,Lanesboro Farmers Market,Sylvan Park,Lanesboro,Fillmore,Minnesota,55949,-91.976423,43.718962,Y
1009556,Langley Second Street Market ,Second Street,Langley,,Washington,98260,-122.413,48.0401,-
1012705,Lansdale Farmers' Market,664 E. Main Street,Lansdale borough,Montgomery,Pennsylvania,19446,-75.281208,40.241654,Y
1003428,Lansdowne Farmers Market,30 North Lansdowne Avenue,Lansdowne,Delaware,Pennsylvania,19050,-75.2724185,39.9392368,Y
1002941,Lansing - Old Town Farmers Market,On the corner of E. Grand River Ave. and Center St.,Lansing,Ingham,Michigan,48906,-84.5480353,42.7464742,Y
1004736,Lansing City Market,325 City Market Drive,Lansing,Ingham,Michigan,48912,-84.5471549,42.7357602,Y
1002980,Lansing Farmers Market,29 Auburn Rd,Lansing,Tompkins,New York,14882,-76.5033848,42.5380668,Y
1002552,LaPorte Farmers Market,Downtown on State St. North of Courthouse,LaPorte,LaPorte,Indiana,46350,-86.7215,41.6111,-
1000307,Laramie Local Community Market,7th and Ord,Laramie,Albany,Wyoming,82070,-105.5890518,41.3041486,-
1003442,Larchmont Village Farmers Market,"Larchmont Blvd., Lot #694",Tarzana,Los Angeles,California,91356,-118.324,34.0748,-
1010954,Larchmont's Down to Earth Farmers Market,Parking Lot off Chatsworth Ave.,Larchmont,Westchester,New York,10538,-73.761381,40.933617,Y
1000133,Larimer County Farmers' Market,200 W. Oak Street,Fort Collins,Larimer,Colorado,80521,-105.0798,40.58578,Y
1006742,Larkridge Farmers' Market,I-25 & Hwy. 7 at Larkridge Retail Center,Thornton,Adams,Colorado,,-104.972,39.868,-
1002977,Larkspur Farmers Market,Larkspur Landing Circle,Novato,Marin,California,94949,-122.564,38.0983,-
1008371,Las Olas Sunday Market,333 E. Las Olas Blvd.,Fort Lauderdale ,Broward,Florida,33301,-80.1396989,26.1196495,Y
1001732,Las Vegas Backyard Farmerts Market,Winchester Cultural Ctr,Las Vegas,Clark,Nevada,,-115.11,36.1317,-
1016918,Las Vegas Farmers Market,8851 Vegas Dr,Las Vegas ,Clark,Nevada,89128,-115.2873300,36.1858450,Y
1001399,Las Vegas Farmers Market - Bruce Trent Park,Bruce Trent Park-1600 N. Rampart,Las Vegas,Clark,Nevada,89134,-115.287483,36.187897,Y
1001400,Las Vegas Farmers Market - Gardens Park, Gardens Park-10401 Garden Park Drive,Las Vegas,Clark,Nevada,89135,-115.321674,36.126792,Y
1017912,Las Vegas Farmers Market - Gardens Park,10401 Garden Park Dr,Las Vegas,Clark,Nevada,89135,-115.3215162,36.1263411,Y
1017911,Las Vegas Farmers Market- Floyd Lamb Park 2017,9100 Tule Springs Road,Las Vegas ,Clark,Nevada,89131,-115.2699636,36.3209603,Y
1004784,Las Vegas: Tri-County Farmers' Market,230 Plaza Park,Las Vegas,San Miguel,New Mexico,,-105.227542,35.593013,-
1003315,LaSalle Farmers Market,2nd St. & Gooding St.,La Salle,,Illinois,61301,-89.097,41.3291,-
1010899,Lassen County Farmers' Market,44 South Gay St. (Pancera Plaza) Uptown Susanville,Susanville,Lassen,California,96130,-120.660774,40.417787,-
1012344,Latham Farmers Market,109 Weatherly Road,Huntsville ,Madison,Alabama,35803,-86.5645725,34.6471516,Y
1001070,Lathrop Farmers' Market,City Park of Lathrop MO,Turney,Clinton,Missouri,64493,-94.3211,39.6347,-
1009057,Lathrup Village Farmers Market,27400 Southfield Road,Lathrup Village,Oakland,Michigan,49076,-83.2202238,42.4913339,-
1007095,Latrobe Farmers Market,Latrobe Memorial Stadium parking lot,Latrobe,Westmoreland,Pennsylvania,,-79.3795,40.3212,-
1003464,Laughing Daisy Neighborhood Market,217 Main Street,Kimberly,Twin Falls,Idaho,83341,-114.365,42.5348,-
1006910,Laupahoehoe Farmers' Market,Laupahoehoe - next to the Minit Stop on Hwy. 19,Laupahoehoe,Hawaii County,Hawaii,,-155.234,19.9842,-
1012367,Laurel Downtown Farmers Market,Town Square,Laurel,Yellowstone,Montana,59044,-108.771149,45.671003,-
1006935,Laurel Farmers' Market,300 Main Street,Laurel,Prince George's,Maryland,20707,-76.8439,39.1041,-
1003254,Laurens Farmers Market,Historic Downtown Laurens,Laurens,Laurens,South Carolina,29360,-82.0151,34.4946,-
1007593,LaVale Farmers' Market,1262 Vocke Road,LaVale,Allegany,Maryland,21502,-78.835,39.6314,-
1002301,Lavonia Georgia Farmers Market,East Main Street,Lavonia,Franklin,Georgia,30553,-83.1038038,34.4314028,Y
1002502,Lawndale (Chicago) Farmers Market,3555 W. Ogden Ave.,Chicago,Cook,Illinois,60623,-87.7238,41.8774,-
1001023,Lawndale Certified Farmers Market,14717 Burin Ave.,Lawndale,Los Angeles,California,90260,-118.354,33.8982,Y
1001857,Lawrence County Farmers Market,Mahr & Taylor Streets,Lawrenceburg,Lawrence,Tennessee,38464,-87.3368,35.2401,-
1002918,Lawrence County Farmers Market,712 12th St.,Lawrenceville,Lawrence,Illinois,62439,-87.685,38.7257,-
1003291,Lawrence County Farmers Market,249 Industrial Park Road,Louisa,Lawrence,Kentucky,41320,-82.6032,38.1144,-
1005181,Lawrence County Farmers Market,Al Hwy 157 north,Moulton,Lawrence,Alabama,35650,-87.285562,34.504965,N
1004122,Lawrence Farmers Market,Village of Lawrence Park downtown on Red Arrow Highway,Lawrence,Van Buren,Michigan,49064,-86.048910,42.219398,-
1002530,Lawrence Farmers Markets,Campagnone North Common,Lawrence,Essex,Massachusetts,01841,-71.1600763,42.7098045,-
1009941,Lawrence Farmers Markets,216 Lawrence St,Lawrence ,Essex,Massachusetts,01841,-71.1660442,42.7168489,-
1009942,Lawrence Farmers Markets,70 East St,Methuen  ,Essex,Massachusetts,01845,-71.1683010,42.7284610,-
1012750,Lawrence Farmers' Market - Saturday,824 New Hampshire Street,Lawrence,Douglas,Kansas,66044,-95.234356,38.968570,Y
1012751,Lawrence Farmers' Market - Tuesday,706 Kentucky Street,Lawrence,Douglas,Kansas,66044,-95.237968,38.970350,Y
1003560,Lawrenceburg Farmers Market,Lawrenceburg Public Library,Milan,Ripley,Indiana,47031,-84.8498,39.0916,-
1010221,Lawrenceville Farmers Market,153 East Crogan St.,LAwrenceville,Gwinnett,Georgia,30046,-83.9872750,33.9564261,Y
1012108,Lawrenceville Farmers Market,400 N. Main Street,Lawrenceville,Brunswick,Virginia,23868,-77.853212,36.752006,-
1012125,Lawrenceville Farmers Market,250 40th St,Pittsburgh,Allegheny,Pennsylvania,15201,-79.9607473,40.4674480,Y
1000641,Lawson Farmers' Market,"Downtown square, across form Lawson Super grocery store in Lawson MO",Lawson,Ray,Missouri,64062,-94.2043,39.4376,-
1010513,Lawton Farmers Market,920 SW Sheridan Road,Lawton,Comanche,Oklahoma,73507,-98.421047,34.598898,-
1003899,Laytonville Certified Farmers' Market,44400 Willis Ave.,Laytonville,Mendocino,California,95454,-123.483235,39.681448,Y
1005433,Le Mars Area Farmers Market II,Bomgaars parking lot on Hwy 75,Le Mars,Plymouth,Iowa,51031,-96.1697,42.7896,-
1005432,Le Mars Area Farmers' Market,"Olson Cultural Event Center, 33 1st Street NE",Le Mars,Plymouth,Iowa,51031,-96.1156,42.7943,-
1008866,Le Roy Farmers' Market,Trigon Park,Le Roy,Genesee,New York,14482,-77.9859128,42.9775464,Y
1004915,Lean Fat Organic Market,9871 Lean Street,Columbus,Franklin,Ohio,43085,-82.9988,39.9612,-
1008912,"Learn It, Grow It, Eat It YM",Boston Rd and 169th St,Bronx,Bronx,New York,10456,-73.9002169,40.8312056,Y
1009392,Leavenworth Community Farmers Market ,"Lions Club Park, Hwy2",Leavenworth,,Washington,98826,-120.661,47.5962,-
1000780,Leavenworth Farmers Market,7th and Cherokee Street,Leavenworth,Leavenworth,Kansas,66048,-94.917787,39.316574,N
1016810,Lebanon City Market,Main Street and Meridian Street,Lebanon ,Boone,Indiana,46052,-86.4680447,40.0475885,-
1008786,Lebanon Downtown Farmers' Market,Main and Grant Streets,Lebanon,Linn,Oregon,97355,-122.9070482,44.5384263,Y
1002056,Lebanon Farmers Market,579 Exeter Road,Lebanon,New London,Connecticut,06249,-72.212899,41.635700,Y
1005449,Lebanon Farmers Market,4195 Maple Street,Lebanon,Wilson,Tennessee,37087,-86.2921,36.2105,-
1006824,Lebanon Farmers Market,120 W. South Street,Lebanon,Warren,Ohio,,-84.2102,39.4324,-
1007075,Lebanon Farmers Market,35 S. Eighth St.,Lebanon,Lebanon,Pennsylvania,17042,-76.4263,40.3396,-
1011318,Lebanon Farmers' Market,Jefferson Av at the railroad tracks,Lebanon,Laclede,Missouri,,-92.662683,37.680144,N
1012603,Lebanon Farmers' Market,51 North Park St,Lebanon ,Grafton,New Hampshire,03766,-72.2513957,43.6428883,Y
1008751,Lebanon Market,"  Downtown Pavillon,Martin Luther KIng Blvd",Lebanon ,Marion,Kentucky,40033,-85.255667,37.569260,-
1000702,Lebanon Valley Farmers Market,501 State Route 20,New Lebanon,Columbia,New York,12125,-73.390796,42.467380,-
1002320,Lebo Farmers Market,Broadway,Lebo,Coffey,Kansas,66856,-95.8638,38.4156,-
1010760,LeClaire Riverfront Farmers Market,South end LeClaire Levee,LeClaire,Scott,Iowa,52753,-90.345157,41.598092,Y
1007822,LEDYARD – TRI-TOWN FARMERS’ MARKET,"Tri-Town Center Parking Lot, Rte. 117",Ledyard,New London,Connecticut,,-72.015,41.4397,-
1006954,Lee Farmers Market,35 Frank P Consolati Way,Lee,Berkshire,Massachusetts,01238,-73.2497,42.3058,-
1011359,"Lee Farmers"" Market",Rte 155 And Recycle Center Rd,Lee,Strafford,New Hampshire,03861,-71.0060464,43.1268522,-
1006722,Leeds Farmer's Market,6th Street,Leeds,Jefferson,Alabama,35094,-86.54514,33.54512,-
1012618,Leesburg Farmers Market,Catoctin Circle SE,Leesburg,Loudoun,Virginia,20175,-77.567028,39.107950,Y
1006711,Leesburg Saturday Morning Market,501 W Main Street,Leesburg,Lake,Florida,34748,-81.877692,28.811250,-
1002658,Leesport Farmers Market Inc.,312 Gernants Church Rd.,Leesport,Berks,Pennsylvania,19533,-75.971248,40.454492,N
1001921,Leicester Farmers Market,"Route 9 West, 1230 Main Street in Castle Restaurant Parking Lot",Leicester,Worcester,Massachusetts,01524,-71.9091700,42.2458300,N
1009416,Leighty's Farm Market ,16187 Dunnings Highway,Newry,,Pennsylvania,16665,-78.4298,40.3663,-
1002768,Leland Farmers Market,River Street,Leland,Leelanau,Michigan,49654,-85.756385,45.024582,Y
1007278,Leland Farmers Market,North of Old Highway 61 at Highway 82 at 4-way stop,leland,Washington,Mississippi,38756,-90.9043,33.3984,-
1012637,Lemhi County Farmers' Market,103 Main St,Salmon,Lemhi,Idaho,83467,-113.897794,45.176588,N
1004919,Lemont Farmers' Market,133 Mt. Nittany Rd.,Lemont,Centre,Pennsylvania,16851,-77.817042,40.810447,-
1003762,Lemoore Farmers Market,D St.& Fox St.,Lemoore,Kings,California,93245,-119.786,36.3016,-
1005345,Lena Farmers Market,100 W. Main Street,Lena,Stephenson,Illinois,61032,-89.8237208,42.3779037,N
1002471,Lenny's Farmers Market,110 North Hampton Street,Americus,Sumter,Georgia,31709,-84.236501,32.072463,Y
1010483,Lenoir County Farmers Market,100N. Herritage Street,Kinston,Lenoir,North Carolina,2804,-77.582762,35.260154,N
1008937,Lenoir Downtown Farmers Market,912 West Ave,Lenoir,Caldwell,North Carolina,28645,-81.5410740,35.9145780,-
1007385,Lenox Farmers Market,"Shakespeare & Co., 70 Kemble St, Lenox MA",LENOX,Berkshire,Massachusetts,01238,-73.281984,42.349537,Y
1002884,Lenox/Canastota Farmers Market,Cor. of Main & Hickory St,Canastota,Madison,New York,13032,-75.755324,43.074781,N
