STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,TOTSTAFF,LOCGVT,STGVT,FEDGVT,TOTINCM,SALARIES,BENEFIT,STAFFEXP,PRMATEXP,ELMATEXP,TOTEXPCO,TOTOPEXP,LCAP_REV,SCAP_REV,FCAP_REV,CAP_REV,CAPITAL,BKVOL,EBOOK,AUDIO,VIDEO,DATABASE,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,LOANTO,LOANFM,TOTPRO,TOTATTEN,GPTERMS,PITUSR,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO
MA,MA0248,ROCKLAND,ROCKLAND MEMORIAL LIBRARY,20 BELMONT ST.,ROCKLAND,02370,2232,PLYMOUTH,7818781236,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,17883,1,0,0,2.63,2.63,7.11,341000,27309,0,377237,271508,5867,277375,29904,4589,44175,384006,0,0,0,0,0,44050,0,2859,2354,41,117,2090,61039,6948,7428,76423,13716,12795,15193,194,3206,9,14664,2010,01,2,00,00,00,-70.917298,42.13222,25,023
MA,MA0249,ROCKPORT,ROCKPORT PUBLIC LIBRARY,17 SCHOOL STREET,ROCKPORT,01966,1699,ESSEX,9785466934,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,7612,1,0,0,1,5.63,7.16,427608,8945,0,511785,299324,2780,302104,98262,3823,121937,496782,4550,0,0,4550,4550,50219,0,5488,4236,42,186,1741,102955,13271,8311,72251,16004,23476,7957,266,6858,12,16848,2010,01,1,00,00,00,-70.618033,42.65747,25,009
MA,MA0250,ROWE,ROWE TOWN LIBRARY,ZOAR ROAD,ROWE,01367,9998,FRANKLIN,4133394761,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,348,1,0,0,0,0.5,1.03,56087,1979,0,58066,,,,10301,0,11741,54905,2500,0,0,3402,1962,11810,0,233,691,29,43,1208,3464,139,370,8744,2631,2,55,21,171,3,676,2010,01,1,00,00,00,-72.898892,42.69454,25,011
MA,MA0251,ROWLEY,ROWLEY PUBLIC LIBRARY,141 MAIN ST.,ROWLEY,01969,1715,ESSEX,9789482850,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,5738,1,0,0,0.88,0.88,3.23,196642,2577,0,200556,112144,273,112417,34999,940,43154,198191,0,5000,0,12189,0,34688,0,2930,1494,39,87,1664,28700,7839,1890,35624,15062,5551,3172,255,4421,14,5096,2010,01,1,00,00,00,-70.880368,42.71479,25,009
MA,MA0252,ROYALSTON,PHINEHAS S. NEWTON LIBRARY,19 ON THE COMMON,ROYALSTON,01368,8920,WORCESTER,9782493572,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,1376,1,0,0,0,0.68,0.73,46556,4786,0,57682,,,,7215,48,11077,49660,5500,0,0,6050,2070,13116,0,817,849,32,29,891,8584,750,301,14103,4904,42,1412,110,1452,2,1300,2010,01,1,00,00,00,-72.204298,42.67753,25,027
MA,MA0253,RUSSELL,RUSSELL PUBLIC LIBRARY,162 MAIN ST.,RUSSELL,01071,M,HAMPDEN,4138623102,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,1719,1,0,0,0,0.65,0.7,60911,3828,0,64739,,,,5665,0,6484,35696,3000,0,2500,5500,3000,5335,0,276,534,31,28,1090,8755,963,1144,4107,1397,0,329,28,362,3,864,2010,01,2,00,00,00,-72.85189,42.18989,25,013
MA,MA0254,RUTLAND,RUTLAND FREE PUBLIC LIBRARY,280 MAIN STREET,RUTLAND,01543,1300,WORCESTER,5088864108,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,7899,1,0,0,0,1.75,2.23,163300,13712,0,177012,121873,27484,149357,28559,0,33461,224713,0,0,0,5545,0,38975,0,1963,3236,33,112,1661,50546,4464,5520,71463,40092,468,2834,133,3030,13,5980,2010,01,2,00,00,00,-71.954489,42.37653,25,027
MA,MA0255,SALEM,SALEM PUBLIC LIBRARY,370 ESSEX ST.,SALEM,01970,3298,ESSEX,9787440860,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,41256,1,0,0,4.58,15.6,20.88,1110101,72695,0,1360047,787592,196898,984490,119118,15068,189565,1397070,0,0,0,0,36804,122652,0,8284,14812,55,111,3386,242456,52624,31673,538184,130636,33489,30330,279,7087,13,27664,2010,01,1,00,00,00,-70.90284,42.52006,25,009
MA,MA0256,SALISBURY,SALISBURY PUBLIC LIBRARY,17 ELM STREET,SALISBURY,01952,1935,ESSEX,9784655071,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,8417,1,0,0,0,2.98,3.08,167685,600,0,171790,117535,5108,122643,26684,550,35456,182731,0,10446,0,10446,805,31395,0,2095,481,35,107,1712,53861,3257,4243,33521,10220,5781,5407,114,2040,3,3744,2010,01,2,00,00,00,-70.877908,42.81434,25,009
MA,MA0257,SANDISFIELD,SANDISFIELD PUBLIC LIBRARY,23 SANDISFIELD ROAD,SANDISFIELD,01255,9621,BERKSHIRE,4132584966,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,848,1,0,0,0,0.4,0.4,9583,2142,0,11725,,,,2000,0,2600,14006,0,0,0,0,0,4118,0,90,161,29,2,780,1677,475,363,1712,343,0,553,2,24,1,312,2010,01,2,00,00,00,-73.084623,42.09373,25,003
MA,MA0258,SANDWICH,SANDWICH FREE PUBLIC LIBRARY,142 MAIN STREET,SANDWICH,02563,2298,BARNSTABLE,5088880625,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,20129,1,0,0,3.4,5.15,13.09,863625,26189,0,930213,681215,256500,937715,104534,2845,136286,1192404,0,0,0,0,0,63049,0,3894,5297,41,258,2465,172584,3926,10765,291843,101082,26258,30552,368,14316,29,39652,2010,01,2,00,00,00,-70.507636,41.75777,25,001
MA,MA0259,SAUGUS,SAUGUS PUBLIC LIBRARY,295 CENTRAL ST.,SAUGUS,01906,2157,ESSEX,7812314168,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,27478,1,0,0,4,10,13,496474,18818,0,537258,450601,167880,618481,56093,9686,76652,813882,0,0,0,0,0,70625,0,2225,4817,42,206,2222,140896,28542,13199,69267,26813,913,897,33,1015,18,34742,2010,01,4,00,00,00,-71.009621,42.46551,25,009
MA,MA0260,SAVOY,SAVOY HOLLOW LIBRARY,720 MAIN ROAD,SAVOY,01256,9387,BERKSHIRE,4137434290,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,722,1,0,0,0,0,0,20771,0,0,24825,,,,3150,108,3811,10049,0,0,0,0,0,366,0,0,128,18,12,520,3677,405,517,4876,1659,0,0,0,0,0,0,2010,01,4,00,00,00,-73.024223,42.56309,25,003
MA,MA0261,SCITUATE,SCITUATE TOWN LIBRARY,85 BRANCH ST.,SCITUATE,02066,3297,PLYMOUTH,7815458727,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,17926,1,0,0,3.5,4.38,13.59,895717,21775,10000,977585,688102,21316,709418,121859,4706,187113,990760,10000,0,0,16200,5451,89049,0,6714,4233,40,190,3234,126952,14745,10386,253912,98449,31954,30867,417,12679,7,20800,2010,01,1,00,00,00,-70.755378,42.20283,25,023
MA,MA0262,SEEKONK,SEEKONK PUBLIC LIBRARY,410 NEWMAN AVE.,SEEKONK,02771,4605,BRISTOL,5083368230,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,13575,1,0,0,4.94,4.94,11.53,774846,0,10000,804524,571373,147468,718841,77893,12803,133793,969240,110000,25201,0,135201,67466,78597,708,9362,9954,44,277,2640,110735,9357,8079,241083,79569,33580,33020,249,4892,32,11804,2010,01,1,00,00,00,-71.329226,41.85241,25,005
MA,MA0263,SHARON,SHARON PUBLIC LIBRARY,11 NORTH MAIN ST.,SHARON,02067,1299,NORFOLK,7817841578,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,17373,1,0,0,3.93,5.81,12.16,811447,22973,12500,852920,573616,14464,588080,106328,0,121343,805275,32435,0,0,32435,0,75980,0,4753,3667,40,158,2544,131924,12852,10056,245366,41372,18130,51101,350,6500,8,42900,2010,01,2,00,00,00,-71.178502,42.12426,25,021
MA,MA0264,SHEFFIELD,BUSHNELL-SAGE LIBRARY,48 MAIN ST.,SHEFFIELD,01257,9701,BERKSHIRE,4132297004,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,3309,1,0,0,1,1,3.48,152664,5385,0,166570,108847,27212,136059,27784,0,30331,179850,0,0,0,1000,1149,37069,0,1416,4944,29,107,2486,23639,104,1235,57640,5626,6993,2542,249,2349,4,1963,2010,01,2,00,00,00,-73.352182,42.11178,25,003
MA,MA0265,SHELBURNE-ARMS,ARMS LIBRARY,CORNER BRIDGE & MAIN STS.,SHELBURNE FALLS,01370,1195,FRANKLIN,4136250306,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,1018,1,0,0,0,0.58,0.93,25738,2204,0,72948,,,,12560,0,14457,67824,0,0,0,2561,0,15083,0,281,230,29,60,800,11162,2236,669,12675,1112,0,861,44,1085,3,1144,2010,01,2,00,00,00,-72.738066,42.6036,25,011
MA,MA0266,SHERBORN,SHERBORN LIBRARY,4 SANGER ST.,SHERBORN,01770,1499,MIDDLESEX,5086530770,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,4204,1,0,0,3.63,3.63,4.49,363540,4830,0,368370,246749,72707,319456,43739,3100,58790,433784,0,0,0,0,0,45156,4,4305,1530,29,147,2596,46728,3825,3223,92111,45591,16,472,85,1823,4,3068,2010,01,2,00,00,00,-71.369598,42.23922,25,017
MA,MA0267,SHIRLEY,HAZEN MEMORIAL LIBRARY,3 KEADY WAY,SHIRLEY,01464,2629,MIDDLESEX,9784252620,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,7904,1,0,0,0,2.13,3.51,182478,17091,4850,209015,120600,373,120973,28966,382,37886,217144,0,0,0,0,0,42669,974,3569,4133,32,117,1700,63850,4657,3243,117133,50907,5808,4674,363,7443,11,18200,2010,01,2,00,00,00,-71.642131,42.55416,25,017
MA,MA0268,SHREWSBURY,SHREWSBURY FREE PUBLIC LIBRARY,609 MAIN ST.,SHREWSBURY,01545,5699,WORCESTER,5088420081,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,33435,1,0,0,3.76,8.04,17.22,1155020,45174,9500,1437056,861235,102108,963343,105097,32347,174679,1337387,0,0,0,0,33955,121087,974,9924,7009,54,224,3047,259649,34372,22493,429135,204953,23708,39029,330,7251,13,20956,2010,01,1,00,00,00,-71.712529,42.2966,25,027
MA,MA0269,SHUTESBURY,M. N. SPEAR MEMORIAL LIBRARY,COOLEYVILLE RD.,SHUTESBURY,01072,9766,FRANKLIN,4132591213,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,1847,1,0,0,0,1.13,1.13,44400,3145,0,48866,,,,5796,227,9501,61269,0,0,0,0,0,8416,0,503,1989,29,31,1146,10786,100,927,22657,5054,431,1144,69,925,2,2080,2010,01,1,00,00,00,-72.39344,42.45839,25,011
MA,MA0270,SOMERSET,SOMERSET PUBLIC LIBRARY,1464 COUNTY ST.,SOMERSET,02726,5234,BRISTOL,5086462829,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,18055,1,0,0,2.63,2.63,9.56,546162,29789,0,599717,415414,8930,424344,58793,5492,89995,572786,0,0,0,0,0,60851,706,5169,4132,43,208,3079,152173,4173,8778,107010,30785,22089,17864,531,13574,13,72176,2010,01,1,00,00,00,-71.140931,41.75324,25,005
MA,MA0271,SOMERVILLE,SOMERVILLE PUBLIC LIBRARY,79 HIGHLAND AVENUE,SOMERVILLE,02143,1797,MIDDLESEX,6176235000,ME,CI,MO,CI1,N,07/01/2008,06/30/2009,75662,1,2,0,14,14,30.55,1847358,110228,2500,2023909,1509653,24235,1533888,170304,5855,230128,1825736,0,0,0,0,0,161455,0,12942,8386,44,1124,7532,228678,25948,29095,440998,127030,58246,70279,586,9850,36,60060,2010,01,1,00,00,00,-71.097721,42.38651,25,017
MA,MA0272,SOUTH HADLEY,SOUTH HADLEY PUBLIC LIBRARY,27 BARDWELL ST.,SOUTH HADLEY,01075,2536,HAMPSHIRE,4135385045,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,15517,1,0,0,3.5,4.38,8.58,531497,12192,0,561136,351027,54204,405231,54850,3085,96351,562085,75200,23255,0,98455,9002,34078,974,6684,4944,34,118,2479,98472,1664,8279,141534,21906,20532,17735,231,3707,14,16848,2010,01,2,00,00,00,-72.597756,42.21735,25,015
MA,MA0273,SOUTHAMPTON,EDWARDS PUBLIC LIBRARY,30 EAST STREET,SOUTHAMPTON,01073,9412,HAMPSHIRE,4135279480,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,5970,1,0,0,0.65,1.25,2.33,97500,10084,0,117036,75277,18819,94096,17702,293,21792,139174,0,0,0,0,0,32288,974,2704,1405,36,58,1746,37303,800,2598,41357,19133,5756,7668,100,1300,5,6500,2010,01,2,00,00,00,-72.725589,42.22653,25,015
MA,MA0274,SOUTHBOROUGH,SOUTHBOROUGH PUBLIC LIBRARY,25 MAIN ST.,SOUTHBOROUGH,01772,1529,WORCESTER,5084855031,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,9583,1,0,0,2,5.65,6.73,391917,12413,0,405070,268182,56466,324648,68663,0,77308,441561,0,0,0,0,0,57984,974,4834,2268,33,91,2717,78013,14750,5942,150297,85406,13784,14006,281,5573,4,4524,2010,01,1,00,00,00,-71.529624,42.30582,25,027
MA,MA0275,SOUTHBRIDGE,JACOB EDWARDS LIBRARY,236 MAIN ST.,SOUTHBRIDGE,01550,2598,WORCESTER,5087645426,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,16852,1,0,0,0.94,4.69,9.19,441634,25000,0,522991,331989,75563,407552,52995,6317,72845,559735,0,0,0,0,2749,86290,974,4983,3913,37,160,2425,101143,8820,9129,65207,24361,14313,7912,310,4224,12,17264,2010,01,1,00,00,00,-72.032575,42.07449,25,027
MA,MA0276,SOUTHWICK,SOUTHWICK PUBLIC LIBRARY,95 FEEDING HILLS RD.,SOUTHWICK,01077,9683,HAMPDEN,4135691221,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,9571,1,0,0,0,4.16,6.03,347387,7465,0,373292,202729,2097,204826,53623,2471,79295,352998,16350,9586,0,25936,13914,43750,952,4245,2271,37,113,2127,58656,3087,6538,80600,28662,922,207,121,4930,7,3796,2010,01,2,00,00,00,-72.749828,42.06411,25,013
MA,MA0277,SPENCER,RICHARD SUGDEN PUBLIC LIBRARY,8 PLEASANT STREET,SPENCER,01562,2033,WORCESTER,5088857513,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,11922,1,0,0,0.88,1.98,5.87,343029,21179,0,368728,181238,70740,251978,48915,12553,66643,399315,14000,0,0,14000,15275,44197,974,2400,1863,35,82,1989,79360,5968,9180,73069,27806,116,2074,297,4523,9,24752,2010,01,2,00,00,00,-71.99489,42.2445,25,027
MA,MA0278,SPRINGFIELD,SPRINGFIELD CITY LIBRARY,220 STATE ST.,SPRINGFIELD,01103,1772,HAMPDEN,4132636828,ME,CI,MO,CI1,N,07/01/2008,06/30/2009,150640,1,9,0,22.06,23.06,61.2,5313842,421829,161822,6195525,2880475,1420875,4301350,423399,57560,581092,6281952,0,0,0,0,121395,700739,974,37056,28784,40,953,13055,536844,109440,71750,584431,176147,65955,36913,1692,27895,125,183856,2010,01,2,00,00,00,-72.584518,42.10317,25,013
MA,MA0279,STERLING,CONANT FREE PUBLIC LIBRARY,4 MEETINGHOUSE HILL ROAD,STERLING,01564,2130,WORCESTER,9784226409,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,7865,1,0,0,0,1.88,5.58,299535,7974,0,320366,249830,62458,312288,38275,1992,52232,414859,2952,4533,0,7485,0,26451,974,3602,2239,36,57,2219,50109,627,4314,89463,40164,9047,12811,312,8181,13,9568,2010,01,1,00,00,00,-71.760323,42.43823,25,027
MA,MA0280,STOCKBRIDGE,STOCKBRIDGE LIBRARY ASSOCIATION,46 MAIN ST.,STOCKBRIDGE,01262,9701,BERKSHIRE,4132985501,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,2217,1,0,0,0.8,2.68,4.26,99334,4038,0,264406,109661,15949,125610,27489,0,27489,216871,15000,0,0,15000,0,18514,0,913,1657,29,124,2149,23891,1010,949,33995,6787,2265,3025,106,1198,4,17680,2010,01,2,00,00,00,-73.308889,42.28162,25,003
MA,MA0281,STONEHAM,STONEHAM PUBLIC LIBRARY,431 MAIN ST.,STONEHAM,02180,2696,MIDDLESEX,7814381324,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,21471,1,0,0,3.63,4.1,10,618872,28782,0,693687,486123,108560,594683,72266,11808,92961,790636,61000,0,0,67750,46513,74773,0,3107,2181,59,112,2438,103562,25602,14655,97504,38651,10817,10725,282,13312,14,18304,2010,01,1,00,00,00,-71.100347,42.47805,25,017
MA,MA0282,STOUGHTON,STOUGHTON PUBLIC LIBRARY,84 PARK ST.,STOUGHTON,02072,2918,NORFOLK,7813442711,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,26927,1,0,0,3.5,4.08,13.23,957575,38818,17500,1026670,755675,9200,764875,99461,4759,119872,1004155,0,0,0,0,0,88015,0,3874,2634,38,189,3089,173192,2617,10042,152690,54526,32984,23232,244,6832,9,18044,2010,01,1,00,00,00,-71.099251,42.12253,25,021
MA,MA0283,STOW,RANDALL LIBRARY,19 CRESCENT STREET,STOW,01775,1150,MIDDLESEX,9788978572,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,6446,1,0,0,0.88,0.88,2.86,194450,9673,0,241003,142786,35697,178483,26326,2755,37929,271026,0,0,0,0,0,42755,0,2371,2697,34,63,2005,41248,3798,3597,97612,42020,15637,15087,197,1490,4,2638,2010,01,2,00,00,00,-71.504879,42.43726,25,017
MA,MA0284,STURBRIDGE,JOSHUA HYDE PUBLIC LIBRARY,306 MAIN STREET,STURBRIDGE,01566,1242,WORCESTER,5083472512,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,9103,1,0,0,2.75,3.07,6.28,376484,16590,0,437127,249188,33388,282576,43886,7859,77474,410959,0,0,0,0,0,35577,0,3462,2322,32,94,2521,81595,6259,5146,123240,43327,13636,45101,232,7424,11,8892,2010,01,2,00,00,00,-72.077047,42.10649,25,027
MA,MA0285,SUDBURY,GOODNOW PUBLIC LIBRARY,21 CONCORD ROAD,SUDBURY,01776,2328,MIDDLESEX,9784431035,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,17207,1,0,0,5.03,5.99,12.72,971855,15154,0,1018700,636938,159235,796173,123387,11855,174625,1163697,0,6983,0,12083,0,91638,0,12198,6027,42,168,3338,130664,21000,11669,388904,159986,40533,44180,354,6865,16,31200,2010,01,2,00,00,00,-71.416014,42.36347,25,017
MA,MA0286,SUNDERLAND,SUNDERLAND PUBLIC LIBRARY,20 SCHOOL ST.,SUNDERLAND,01375,9502,FRANKLIN,4136652642,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,3710,1,0,0,0.94,0.94,2.63,114421,12556,0,136212,75807,8782,84589,17426,290,24709,156975,0,0,0,0,0,28194,869,3507,3607,29,64,1974,49848,656,2301,55267,18578,6790,11052,166,2664,13,7388,2010,01,2,00,00,00,-72.580628,42.46713,25,011
MA,MA0287,SUTTON,SUTTON FREE PUBLIC LIBRARY,4 UXBRIDGE ROAD,SUTTON,01590,1702,WORCESTER,5088658752,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,9028,1,0,0,0.88,1.75,3.48,176816,13309,0,190784,130979,19647,150626,25846,1315,34142,189828,30000,0,0,30000,21599,24534,974,3346,2338,32,65,1645,34430,954,3303,52592,25597,5291,4087,376,5758,4,4420,2010,01,1,00,00,00,-71.76244,42.14976,25,027
MA,MA0288,SWAMPSCOTT,SWAMPSCOTT PUBLIC LIBRARY,61 BURRILL ST.,SWAMPSCOTT,01907,1913,ESSEX,7815968867,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,13944,1,0,0,3.85,4.9,8.2,559766,24886,0,625644,408166,15062,423228,92734,13372,110106,618437,20000,0,0,20000,20000,85079,0,3351,3145,53,109,2390,69860,6136,10699,161829,50200,16030,16350,386,3828,16,16796,2010,01,1,00,00,00,-70.919295,42.46935,25,009
MA,MA0289,SWANSEA,SWANSEA FREE PUBLIC LIBRARY,69 MAIN ST.,SWANSEA,02777,4698,BRISTOL,5086749609,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,16155,1,0,0,1.63,4.33,5.38,228944,22508,0,251452,165268,1090,166358,31282,148,37268,247510,0,0,0,7500,0,59164,706,3242,3484,40,139,2498,102520,8803,5112,70547,14252,15643,17151,229,2035,10,7592,2010,01,2,00,00,00,-71.18959,41.74874,25,005
MA,MA0290,TAUNTON,TAUNTON PUBLIC LIBRARY,12 PLEASANT STREET,TAUNTON,02780,3203,BRISTOL,5088211411,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,55702,1,0,0,4.25,9.5,24.35,1119103,84465,0,1216256,758555,134794,893349,91070,10478,126366,1170872,0,0,0,0,11498,204717,706,4722,5996,44,59,3104,290418,85752,22564,189014,79432,28101,29803,214,9162,22,94900,2010,01,2,00,00,00,-71.093971,41.90388,25,005
MA,MA0291,TEMPLETON,BOYNTON PUBLIC LIBRARY,27 BOYNTON ST.,TEMPLETON,01468,1412,WORCESTER,9789395582,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,7831,1,0,0,0,1.18,1.31,54996,13152,0,71148,,,,12200,50,12800,73541,0,0,0,0,0,22419,0,620,780,32,18,1324,50111,375,1880,25035,13230,9,762,252,7511,3,1300,2010,01,2,00,00,00,-72.06767,42.55666,25,027
MA,MA0292,TEWKSBURY,TEWKSBURY PUBLIC LIBRARY,300 CHANDLER STREET,TEWKSBURY,01876,2023,MIDDLESEX,9786404490,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,29543,1,0,0,3.81,3.81,14.12,981612,42237,7500,1031349,673396,168484,841880,74706,18501,118524,1150096,0,0,0,33574,33574,71305,0,5492,5164,49,187,2384,175060,7700,19455,254590,106834,24331,25534,319,10166,24,27404,2010,01,1,00,00,00,-71.223216,42.60981,25,017
MA,MA0293,TISBURY,VINEYARD HAVEN PUBLIC LIBRARY,200 MAIN STREET,VINEYARD HAVEN,02568,9710,DUKES,5086964211,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,3811,1,0,0,1,2.75,8.38,472062,5404,5000,533558,355985,88996,444981,64415,4323,86316,620648,0,1273,0,55740,5680,37111,73,3693,4849,43,127,2426,98941,10000,3426,111174,32569,17637,15757,372,6392,21,15600,2010,01,1,00,00,00,-70.603579,41.45938,25,007
MA,MA0294,TOLLAND,TOLLAND PUBLIC LIBRARY,22 CLUBHOUSE RD.,TOLLAND,01034,9551,HAMPDEN,4132584201,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,457,1,0,0,0,0.33,0.33,15149,1971,0,17315,,,,866,0,3355,18637,0,0,0,0,0,4651,0,204,828,29,0,634,1799,256,141,2488,222,0,98,3,65,3,832,2010,01,2,00,00,00,-73.013742,42.08385,25,013
MA,MA0295,TOPSFIELD,TOPSFIELD TOWN LIBRARY,1 SOUTH COMMON STREET,TOPSFIELD,01983,1496,ESSEX,9788871528,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,6051,1,0,0,1,7.6,8.08,450500,12346,0,581637,331530,85700,417230,73800,13143,109789,651244,0,0,0,9400,279,55374,0,6089,3529,44,144,2088,128520,4751,5929,141583,47033,43690,15634,207,7536,19,12220,2010,01,1,00,00,00,-70.949878,42.64117,25,009
MA,MA0296,TOWNSEND,TOWNSEND PUBLIC LIBRARY,276 MAIN ST.,TOWNSEND,01469,1030,MIDDLESEX,9785971714,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,9400,1,0,0,0.8,1.55,4.13,165148,14434,0,182715,118341,44199,162540,20077,368,32546,213247,0,0,0,0,0,42921,974,3584,2592,32,30,2006,24901,6463,4628,73414,33446,8606,11740,57,2902,3,1456,2010,01,2,00,00,00,-71.705784,42.66688,25,017
MA,MA0297,TRURO,TRURO PUBLIC LIBRARY,5 LIBRARY LANE,NORTH TRURO,02652,M,BARNSTABLE,5084871125,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,2125,1,0,0,1.45,1.75,3.48,257974,4730,0,270848,162298,1748,164046,34138,1506,49283,268943,0,0,0,0,45872,31365,73,3482,2211,39,110,1794,12049,4700,1306,31164,11466,10460,7816,184,3975,5,4784,2010,01,2,00,00,00,-70.08196,42.03234,25,001
MA,MA0298,TYNGSBOROUGH,TYNGSBOROUGH PUBLIC LIBRARY,25 BRYANT LANE,TYNGSBOROUGH,01879,1003,MIDDLESEX,9786497361,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,12019,1,0,0,0.75,1.5,4.5,293867,2361,0,304211,211136,92045,303181,35923,6272,68139,431618,0,17641,0,22790,2681,48800,0,4317,6089,44,122,2270,82147,2102,5374,117877,47295,31875,11771,124,2545,11,13260,2010,01,2,00,00,00,-71.429655,42.67989,25,017
MA,MA0299,TYRINGHAM,TYRINGHAM FREE PUBLIC LIBRARY,118 MAIN ROAD,TYRINGHAM,01264,9700,BERKSHIRE,4132431373,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,339,1,0,0,0,0.1,0.1,8233,0,0,11656,,,,1479,51,1789,11458,0,0,0,0,0,3501,0,25,250,29,1,206,1486,190,243,1503,39,0,2,0,0,2,208,2010,01,2,00,00,00,-73.204171,42.246,25,003
MA,MA0300,UPTON,UPTON TOWN LIBRARY,2 MAIN STREET,UPTON,01568,1608,WORCESTER,5085296272,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,6584,1,0,0,1,2.58,3.71,188964,10963,0,203570,143393,35848,179241,29337,444,43223,237590,0,0,0,0,0,27930,952,1904,2503,38,86,1915,32961,3841,3584,66014,30217,8872,9207,191,3739,3,2028,2010,01,1,00,00,00,-71.603394,42.1734,25,027
MA,MA0301,UXBRIDGE,UXBRIDGE FREE PUBLIC LIBRARY,15 NORTH MAIN ST.,UXBRIDGE,01569,1822,WORCESTER,5082788624,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,12672,1,0,0,1,2,6,335114,18645,2500,389172,232782,58196,290978,37436,1910,55166,401263,0,0,0,0,0,39490,974,3829,3030,33,97,1963,36949,1401,5768,72151,33799,6203,10954,45,1176,5,1612,2010,01,1,00,00,00,-71.63021,42.07731,25,027
MA,MA0302,WAKEFIELD,LUCIUS BEEBE MEMORIAL LIBRARY,345 MAIN STREET,WAKEFIELD,01880,5093,MIDDLESEX,7812466334,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,24717,1,0,0,8.25,10.03,17.92,1123475,40084,12500,1334182,895833,267599,1163432,116546,7208,161380,1552763,24796,0,0,24796,9955,100042,0,4427,4387,50,181,3247,322403,29798,19654,293550,123092,19726,24477,341,7073,24,77012,2010,01,1,00,00,00,-71.071218,42.5045,25,017
MA,MA0303,WALES,WALES PUBLIC LIBRARY,77 MAIN ST.,WALES,01081,9777,HAMPDEN,4132459072,ME,CI,SO,OTH,N,07/01/2008,06/30/2009,1881,1,0,0,0,0.86,0.94,45505,3545,0,50643,,,,7639,56,9852,55348,0,0,0,532,0,9542,974,1954,988,29,0,1052,4711,489,1427,6748,2825,529,763,45,344,3,1456,2010,01,2,00,00,00,-72.216958,42.07379,25,013
